77,Networking,PT Citra Srigati Lestari (CSL),IT Infrastructure,citra.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Bekasi,Full Time,Karyawan Tetap,Middle,S1,-,Max 35,Candidate must possess at least a Computer Science/Information Technology or equivalent,2 years of relevant work experience,"Experience with attacks and mitigation methods, with experience working in two or more of the following: Network protocols and secure network design; Operating system internals and hardening (e.g. Windows, Linux); Web application and browser security; Security assessments and penetration testing; Authentication and access control; Applied cryptography and security protocols; Security monitoring an","Knowledge of security industry regulations/standards (PCI DSS, Master Card or Visa) and compliance framework",Design infrastructure and drive its implementation,,,,,11
78,Networking,PT Mane Indonesia,Network Engineer,mane.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Jababeka XVI Kav Blok V-66, Cikarang",Full Time,Karyawan Kontrak,Junior,D3,-,29,Candidate on Information Technology/Computer Network,Having good knowledge in project networks & server,At least 2 year(s) of working experience as Network Engineer,CNAP Certification are preferable,"Experience operating Microsoft Server 2003, Linux Server, Microsoft Exchange Server 2003 will be a positive advantage",Good analytical and problem solving skills,Good command of English (min passive),,,8
79,Networking,PT Kotak Kreasi Digital,System Engineer,a1.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Merdeka, Braga",Full Time,Karyawan Tetap,Senior,S1,-,Max 35,"Understanding in Microsoft stack technologies such as Windows Server, IIS, MS SQL Server",Understanding in virtualization technologies such as VMWare,Understanding in Cloud technology and Storage technology such as SAN,Basic networking skills,Diligent and carefull when performing tasks at hand,Able to converse and write in english,Willing to be relocated to Singapore,,,12
80,Networking,Vox Teneo Asia,Network System Administrators - Support Engineers,voxteneo.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Setraria, Bandung",Full Time,Karyawan Tetap,Junior,S1,-,30,Candidate must possess at least a Computer Science/Information Technology or equivalent,"Required language : english, bahasa indonesia",At least 2 year of working experience in the related field is required for this position,Applicants must be willing to work in Bandung,,,,,,11
81,Networking,Kiat Ananda Group,IT Network Staff,kiatananda.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl Narogong, Cileungsi",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Candidate must possess at least a Computer Science/Information Technology or equivalent,"Required language : Networking LAN, Ms Office",At least 1 year of working experience in the related field is required for this position,,,,,,,13
82,Networking,PT Infokes Indonesia (Bandung),Linux Server Engineer,infokes.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Kompleks Palm Bridge, Cibeunying, Bandung",Full Time,Karyawan Tetap,Junior,S1,-,Max 30,Terbiasa menggunakan OS Linux (Ubuntu) dan Console min 2 tahun,"Menguasai Linux Server & Application, Computer Networking",Paham akan Computer Network Security,"Bisa programming (PHP), Database (MySQL)","Jujur, teliti, disiplin, enerjik",,,,,11
83,Networking,PT. Tricada Intronik,IT Network and System Administrator,tricada.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Bandung,Full Time,Karyawan Tetap,Junior,S1,-,Max 30,"Bachelor's degree in Computer Science, Informatics, Computer engineering.",Two or more years of Systems/Network experience is required.,Several years experience with Windows 20xx Server platform with emphasis on Active Directory.,Several years experience with Linux/Unix Server platform.,"Solid knowledge of LAN/WAN configurations to include experience with Routers & Switches, Internet, Firewalls and Wireless Technology.",Had experiences with Linux/Unix System Administration and Shell Scripting.,Network Protocols including TCP/IP and Applications.,Strong communication skills.,Good Organisational skills and Time management,12
84,Networking,Pt. Maxindo Mitra Solusi,Network Engineering,maxindo.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Surabaya,Part Time,Karyawan Tetap,Junior,S1,-,Max 27,Pendidikan Min. SMK- Teknik Komputer Jaringan.,Mampu mengoperasikan Komputer (Internet & MS. Office).,"Disiplin, tekun, berinisiatif tinggi,? mau belajar, dapat bekerja secara individu maupun tim.","Memahami troubleshooting, linux, mikrotik, instalasi jaringan, dan mengelola server",Tidak sedang kuliah.,,,,,11
85,Designer,"VitahealthIndonesia,PT",Graphic Designer,vitahealth.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Bachelorâ€™s Degree or Diploma in Art / Design / Creative Multimedia, Advertising / Media or equivalent",At least 3 years of working experience in the related field is required for the position,"Proficient in Adobe Photoshop, Illustrator & InDesign using MAC system","Possess creative flair, versatility, conceptual visual ability and originality",Required languages: English and Bahasa Indonesia,Must be able to handle multiple concurrent tasks with good time management capability and able to work under tight deadlines,A good team player as well as the ability to function independently with minimum supervision,"Candidate with energetic, focused and passionate attitude will be highly valued",,13
86,Designer,Sumber Bina Makmur PT ,Graphic Designer,smk.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Utara,Part Time,Karyawan Kontrak,Junior,D3,-,Max 35,"Candidate must possess at least a Bachelorâ€™s Degree or Diploma in Art / Design / Creative Multimedia, Advertising / Media or equivalent",Quick Learner,Creative & Innovative,Responsible to deadline,"Develop concepts and design including direct mail, advertisement, graphic video, brochure, flyers: invitations, pamphlet, poster, billboards","Manage and maintain graphic files such as web advertisement, photos and art, promotion video: depending on companvs need",,,,6
87,Designer,Adika Prakarsa Indah PT,Interior Designer,a1.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta ,Full Time,Karyawan Kontrak,Junior,S1,-,Fresh Graduate,Min Design Interior / Arsitektur,"Menguasai Auto CAD, 3Ds max, Vray dan photoshop","Bertanggung jawab, memiliki integritas, tekun dan ulet, memiliki passion yang besar di bidang Interior",Dapat bekerja dalam team dan mandiri,Memiliki motivasi tinggi untuk menyelesaikan pekerjaan sesuai dengan tenggat waktu yang ditentukan,Memiliki ide ide yang kreatif serta dapat bekerja dengan multi tasking dan memiliki kemampuan organizing,,,,11
88,Designer,Jayafood Indonesia PT  ,Graphic Designer,jayafood.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Junior,S1,-,Max 32,"Candidate must possess at least a Diploma, Bachelor's Degree, Marketing, Food & Be",Able to use minimal Adobe Photoshop (or any kind of Design Graphis Tools/ Applications),Well groomed with pleasing personality,"Highly motivated and passionate,  Proficient in English both written and verbal",At least 1 year(s) of working experience in the related field is required for this position,Fresh graduate are welcome to apply,,,,10
89,Designer,Bhakti Adikarya Buana Abadi PT,Web Designer,bhakti.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Pria/Wanita,Bisa mendesain Website dengan Adobe Photoshop,"Bisa slicing file JPG dan PSD menjadi HTML + CSS, Responsive Web Design (RWD) & Browser Compatible (IE, Chrome, Firefox, Opera, Safari)","Bisa Memodifikasi Script Ajax, Javascript untuk membuat efek dan animasi Website",Memahami Konsep Web User Experience (UX),"Teliti, cepat tanggap, dan bertanggung jawab",,,,13
90,Designer,Nelson Design Architect,Junior or Senior Designer Interior,nelson.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Kontrak,Junior,S1,3,Max 30,University degree in Interior Design,"Proficient in AutoCAD, 3dMax and Vray","Could handle Photoshop, Al and Sketch up are advantage",Self-motivated and able to work independently,Willing to work with tight schedule,Fresh graduates are welcome to apply (For Senior designer at least 3 years of experience),,,,11
91,Designer,Elektra Pratama Indonesia PT ,Graphic Designer,elektra.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Junior,D3,-,Max 35,"Relevant subjects for graphic design work include those that involve visual arts. In particular, a degree or HND in the following subjects may increase your chances: 3D design, Communication design, Film/television, Fine art, Graphic design, Illustration, Photography, Visual art",Having minimum 1-2 years working experience inhandling design project,"Able to work independently, proactive and initiative, having a good networking",Attention to details & responsible,Good looking,Excellent in ENglish Both written & verbal,Willing to work on flexible working hour and during weekends,,,9
92,Designer,Bank Syariah Mandiri PT,Video Visual Art Design Grafis,syariahmandiri.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Part Time,Karyawan Tetap,Junior,D3,-,Fresh Graduate,Berkepribadian baik,Mampu bekerja dengan target/deadline waktu yang ditentukan,Mampu bekerja sama dengan tim,Mahir menggunakan aplikasi MS Office,"Mampu menggunakan aplikasi editing video (Movie Maker, Adode Premiere dsb.)","Mampu menggunakan aplikasi design grafis (Adobe Photoshop, Illustrator, CorelDraw, dsb.)",,,,11
93,Designer,Visual Studio Indonesia UD,Designer,vs.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Middle,S1,-,Fresh Graduate,"Minimum 2 years industry experience preferably in graphic design, advertising, and other design-related fields",Outstanding Creative Conceptualization and Design Orientation,"Possess strong desire to learn, experiment and improve on the job",Bilingual in both Bahasa Indonesia & English (speaking and writing),"Advanced skills in graphics software such as Google SketchUp, 3DSMax, AutoCAD, Adobe Photoshop, Adobe Illustrator. Knowledge in and/or other graphic software such as Cinema4D etc are a plus",,,,,14
94,Designer,Biggy Cemerlang PT,Graphic Designer,biggy.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Part Time,Karyawan Tetap,Junior,D3,-,Max 25,Min Diploma Degree Art / Design / Creative / Multimedia,Fresh Graduate are welcome,1 Years experience (advantage),"Passionate in Design, Creative, Multitask","Freehand Sketch, Ability to Create Character",Accurate and Attention to detail,Good Communication skill in order to negotiate with client,Highly Proficient in Adobe CS Software ( Illustrator & Photoshop ),,10
95,Designer,MNC GS Homeshopping PT,Graphic Designer,mnc.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Pusat,Full Time,Karyawan Tetap,Middle,S1,-,Max 27,Minimum experience is 1 years in same field,"Minimum education is Bachelor's Degree, Art/Design/Creative Multimedia or equivalent","Knowledge of graphic design software and tools, including: Adobe InDesign, CorelDRAW, QuarkXPress, Adobe Illustrator, Adobe Photoshop, Adobe Dreamweaver","Ability to work with programming scripts, including XML and HTML",Understanding of the printing process and specifications,"Familiarity with production and rendering methods, including drawing, offset printing, photography, interactive media",Creative thinking skills,,,13
96,Designer,Senswell International PT,Graphic Designer,senswell.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Barat,Part Time,Karyawan Kontrak,Junior,D3,-,Max 30,Men/Woman,Experience  as Graphic Design at least 1 year,"Mistering Photoshop/Coraldraw, Autocad/3D","Able to work team, disciplin, responsibility",,,,,,7
97,Designer,Elevenia,Senior Designer,elevenia.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Senior,D3,-,Max 35,"Candidate must possess at least a Diploma, Bachelor's Degree, Art/Design/Creative Multimedia or equivalent","Design softwares skill (scale 1-10, as 10 is the highest), Photoshop(8 above), AI (8)",Have creativity to translate from design request brief to visual design (meet the objective),Have good interpersonal skill as this position will correspond with many party (person),Know how to design especially for promotional (product or project) on web and mobile,At least 5 year(s) of working experience in the related field is required for this position,Experience to design for digital printing and offset will be a good advantage,Must have model or product beautification skill and fast cropping image ability,Can work overtime since we are a high pace online market place and High adaptability to do design for various project or product,11
98,Designer,Linindo Pacific International Group,Creative Web Designer,linindo.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"Jl. Mh. Thamrin, Cikokol",Full Time,Karyawan Tetap,Middle,S1,-,Max 28,"Candidate must possess at least a Bachelorâ€™s Degree in Information System / Art / Design / Creative Multimedia, Advertising / Media or equivalent with min 2 years experience as web developer","PHP (advance in framework CodeIgniter), E-commerce open chart, JQuery, HTML, CSS, Web Programming skills, Web User Interface Design, Multimedia content development, SQL command",Self starter with strong self lear skills,Agile and ready to work on overtime,,,,,,12
99,Designer,Nukegraphic Indonesia,Web - UI Designer,nuke.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"Ruko Golden 8 blok D/29 -Summarecon Serpong, Tangerang",Full Time,Karyawan Tetap,Junior,S1,-,Max 28,Has min 2 years in experience of web design and UX or uI concept development,Passionate in web/apps design,"Has a good concept and vision about design trend, high attention to detail","Has ability to develop interaction flows, wireframe, and interactive mockups",Has good understanding of development process and coding,Bachelor of Design and communication visual or Multimedia,"Highly creative, eager to learn, logic thinking, initiative and discipline",Able to work under pressure and as a team and able to meet tight deadlines,"Good work ethic and attitude, ability to solve problems creatively and effectively",11
100,Designer,PT Kie Indonesia (KUMON),Graphic Designer,kumon.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,Tangerang,Full Time,Karyawan Tetap,Junior,S1,-,Max 26,Design Graphic,"Excellent in adobe illustrator, Photoshop and Corel Draw",Understand about Web Design is an advantage,"Membuat konsep design banner, spanduk, brosur, katalog, company promotion dan lain sebagainya yang berkaitan dengan promosi","Membuat ide - ide design untuk mengembangkan produk promosi, pemasaran dan web site",Membuat menyajikan dan mengembangkan konsep promosi,,,,12
101,Designer,PT. Centrinova Solusi Edukasi,Instructional Designer,centrinova.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"Komplek Golden Boulevard, Blok P No. 20 Jl. Pahlawan Seribu, BSD City, Tangerang",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Experience in related fields or educational content industry is a plus,Mature with pleasant personality and able to liaise with people with all levels,"Good analytical, presentation and organizational skills","Good communication and interpersonal skill, with ability to work in a team",High sense of urgency,,,,,13
102,Designer,PT Netpolitan Cipta Cemerlang,Flash Animator,n.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"BSD Serpong, Tangerang",Full Time,Karyawan Tetap,Senior,S1,-,Max 30,"Bachelor's degree in Computer Science, Informatics, Computer engineering.",Interested in animation and character design,Mastering minimum basic action script,Mastering 2D and 3D animation,Can use Adobe Flash,Must be able work in a fast-paced in a high pressure environment,"A team player, able to work and communicate well with others","Non- idealistic, open minded and willing to learn",,13
103,Designer,PT Netpolitan Cipta Cemerlang,Graphic Designer,n.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"BSD Serpong, Tangerang",Full Time,Karyawan Tetap,Middle,S1,-,Max 30,Bachelor degree in Pendidikan or other related major,For senior ID min 3 years of experience as an Intructional Designer,"Knowing the course needs by analyzing the audience, goal, taks and performance",Team up with graphic designer and other member of creative team to produce,Developing and maintaning good relationship with internal and external client and increasing the satisfication level of both internal and external client,Evaluating the elearning course development including the chosen intructional strategy and human resource performance,Muse be able to work in a fast - paced in a high pressure environment,,,12
104,Designer,PT Netpolitan Cipta Cemerlang,Instructional Designer,n.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Banten,"BSD Serpong, Tangerang",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Creative and have great sense of art,Good skills in design software,Have good interpersonal and communication skills,Be able to work with tight deadlines,"Proactive, productive and eficient",Strong individual as well as good team player,Ability to adjust and adapt in an ever - changing environment,,,13
105,Designer,PT Bina Fajar Estetika (Tuneeca) ,Graphic Designer,binafajar.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jalan Gunung Kencana no 17, Bandung",Full Time,Karyawan Tetap,Senior,S1,-,Max 35,Pendidikan minimal SMA jurusan Teknik Informatika/ Ilmu Komputer/ Seni/DKV,"Menguasai HTML, CSS, Java Script, Photoshop, Corel Draw",Memahami design commerce,Memiliki keterampilan design yang kreatif dan baik,Memiliki ide-ide orisinil dan up to date untuk dituangkan dalam tampilan web,"Tidak mudah menyerah, cepat belajar dan beradaptasi",Dapat bekerja mandiri maupun dalam tim,Pengalaman dibidang yang sama menjadi nilai tambah,,12
106,Designer,PT Cipta Srigati Lestari (CSL),Graphic Designer,citra.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Cikarang,Full Time,Karyawan Tetap,Middle,S1,-,Max 30,Mampu menggunakan Program Design Graghics (Adobe Photoshop & Adobe Ilustrator),Mampu mengoperasikan mesin CTP,Mengerti Program Prep CTP (Program layout),Mengerti menggunakan alat ukur standar proses mesin plate (X-Trite / densitometer),Mengerti tentang proses Cetak dan karakteristik Warna,"Teliti, Jujur, Smart, Tanggung jawab, kerja keras dan disiplin",Pengalaman kerja di bagian mesin CTP minimal 2 tahun,Bersedia bekerja shift,,12
107,Designer,PT Tricada Intronik ,Graphic Designer,tricada.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Aria Jipang No. 9, Bandung",Full Time,Karyawan Kontrak,Junior,S1,-,Max 30,"Bachelor degree of Graphic Design, Visual Communication Design, Informatics or related major","Good understanding of graphic design tools such as Adobe Photoshop, Illustrator, Premiere, inDesign","Have excellent taste in typography, color, and photos",Have good sense in developing concept design,Have good skills in creating original design (wireframing or sketching),"Have experience in creating marketing material (e.g. promotional video, infographic), product packaging design, and website",Have basic skills in 3D product design and modelling (Autodesk 3D),Good  English communication skills (writing and speaking),,9
108,Designer,PT Apta Media Indonesia,Senior Web Designer,aptamedia.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,"Jl. Jatimakmur No.16D Pondok Gede, Bekasi",Full Time,Karyawan Tetap,Junior,S1,-,Max 30,"Pendidikan diutamakan jurusan DKV, Tehnik Informatika, Ilmu Komputer",Berpengalaman 3 tahun di bidang yang sama,"Memiliki jiwa seni yang unik, dinamis, kreatif",Memiliki kemampuan komunikasi yang baik,Memiliki kemampuan mengelola dinamikatim,Memahami software development life cycle,"Menguasai aplikasi pengolah grafis (Adobe Photoshop, Illustrator, Corel Draw,etc)","Menguasai HTML, HTML 5, CSS 3, Jquery, Boostrap/Responsive Web Design",,11
109,Designer,PT Kie Indonesia (KUMON),Graphic Designer,kumon.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Bogor,Full Time,Karyawan Tetap,Junior,S1,-,Max 26,Bachelor degree in Design Graphic,"Excellent in adobe illustrator, Photoshop and Corel Draw",Understand about Web Design is an advantage,"Membuat ide - ide design untuk mengembangkan produk promosi, pemasaran dan web site",Membuat menyajikan dan mengembangkan konsep promosi,,,,,12
110,Designer,PT Kie Indonesia (KUMON),Graphic Designer,kumon.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Barat,Bekasi,Full Time,Karyawan Tetap,Junior,S1,-,Max 26,Bachelor degree in Design Graphic,"Excellent in adobe illustrator, Photoshop and Corel Draw",Understand about Web Design is an advantage,"Membuat ide - ide design untuk mengembangkan produk promosi, pemasaran dan web site",Membuat menyajikan dan mengembangkan konsep promosi,,,,,12
111,Designer,PT Genesys Integrated Indonesia,IT Specialist (UI Designer - Web),genesys.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,"Prapen Indah Timur VII / AD-19, Surabaya",Full Time,Karyawan Tetap,Middle,S1,-,Max 35,"Have a passion in design, proven UI experience","Solid experience in creating wireframes, storyboards, user flows, process flows and site maps","Proficiency in Photoshop, Illustrator, or other visual design and wire-framing tools","Proficiency in HTML, CSS and Javascript for rapid prototyping","Knowledgeable about Human-Computer Interaction, Interaction Design or related","Up-to-date with the latest UI trends, techniques and technologies",Excellent visual design skills with sensitivity to user-system interaction,Solid experiences about responsive web design,,11
112,Designer,PT Suryasoft Konsultama,Web Designer,suryasoft.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Surabaya,Full Time,Karyawan Tetap,Middle,D3,-,Max 32,"Candidate must possess at least a Diploma, Bachelor Degree in Art/Design/Creative Multimedia, Advertising/Media, Computer Science/Information Technology or equivalent",Good in Web Design,"Skill in Photoshop, Flash and HTML 5",Knowledge in Graphic Design is an advantage,Min 2 to 3 year experience in Web Design,,,,,10
113,Designer,PT Bimasakti Multi Sinergi,Web and Graphic Designer,bimasakti.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Sidoarjo / Jakarta,Full Time,Karyawan Tetap,Middle,S1,-,Max 28,"Candidate must possess at least a Diploma, Bachelor Degree in Computer Science/Information Technology or equivalent","Experience with web development languages of XHTML, CSS (PSD to HTML), Javascript","Able to work under pressure to meet deadline, communication and work well within a team",Self Discipline and responsible,Have creativity and a great sense of art,Mastering in Photoshop or other image editor,At least 1 year of working experience in the related field is required for this position,"Required skill : web and graphic design, graphic and layout design, graphic and web design",,12
114,Designer,INDOSOFT,Web Designer,indosoft.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Malang,Full Time,Karyawan Kontrak,Junior,D3,-,Max 30,Min lulusan Desain grafis / Teknik Informatika / Sistem Informasi,Menguasai Bahasa Inggri,Teliti dan dapat berkomunikasi dengan baik,Mampu menyelesaikan tugas sesuai deadline,Bertanggung jawab dan pekerja keras,Terbuka bagi fresh graduate,,,,8
115,Designer,PT Dikasi Satu Digital,UI / UX Design,dikasisatu.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Timur,Malang,Full Time,Karyawan Tetap,Junior,S1,-,Max 30,Have more than 2 years experience in conceptualization and creation of UI for enterprise web and mobile applications,"Strong knowledge in UX, understanding the importance of applying top of the class UX best practices for web and mobile","Strong UI visualization skills, able to create prototype and actual UI visuals","Knowledgeable with web tools which tracks, analyise and test user behavior on web and mobile devices","Experience in using web suite of software such as Photoshop, Dreamweaver, etc","Ability to think creatively and critically - understand how to balance busines objectives with user needs. Think outside of the box, yet put yourself in customers' shoes. Innovative thinking and creative problem solving skills",Drive for continuous learning and always pro-active to introduce new ideas and recommendations to the team and management,Good eye for layout and color; Good eye for detail and consistency,"Self-motivation, passion and ability to work in a fast-paced environment",11
116,Designer,PT Chakra Naga Furniture,Web Designer,chakranaga.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,"Jl. Raya Sunan Mantingan No. 19-21 demaan, Jepara",Full Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,"Candidate must possess at least a Diploma, Bachelor Degree in Art/Design/Creative Multimedia, Advertising/Media, Computer Science/Information Technology or equivalent","Required skill(s): HTML, MYSQL, CSS","Required language : English, Bahasa Indonesia",At least 1 year of working experience in the related field is required for this position,,,,,,13
117,Designer,PT Rect Media Computindo,Web Designer,rectmedia.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,Jawa Tengah,Semarang,Part Time,Karyawan Tetap,Junior,S1,-,Fresh Graduate,Mengerti dan paham konsep dasar mendesain web,Kreatif dan memiliki nilai seni yang tinggi,"Menguasai dan mahir HTML 5, CSS 3, Javascript, Jquery","Menguasai Photoshop, CorelDRAW, dan AI",Mau belajar dan pantang menyerah,Mampu bekerja di bawah tekanan dan deadline,Mampu bekerja sendiri maupun tim,Ramah dan mudah bersosialisasi,,12
118,Software Developer,"KAIROS UTAMA INDONESIA, PT",Developer .Net,ku.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Part Time,Karyawan Tetap,Junior,S1,-,Max 35,Min. Experience 2 years with the same position,"Have to master on ASP.NET, C#, SQL SERVER 2008, HTML, CSS, XM",Having foundation in object oriented programming techniques on .Net Framework platform,"Able to work well within a team, good interpersonal and communication skill","Customer oriented, honest and commitment","Strong in logic, analysis and good problem solving skills and debugging skills",Able to work under pressure and minimum supervision,,,9
119,Software Developer,"Global Toolsmarkt Indonesia, PT",Web Developer,globaltool.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Utara,Part Time,Karyawan Tetap,Middle,S1,-,Max 35,"Confirms project requirements by reviewing program objective, input data, and output requirements with analyst, supervisor, and client",Highly experienced in scripting language majorly in PHP and ASP.Net,"Arranges project requirements in programming sequence by analyzing requirements, subject matter, programming language, and logic",Encodes project requirements by converting work flow information into computer language,Have a broad knowledge on how to maintain servers and hosting procedures,Confirms program operation by conducting tests; modifying program sequence and/or codes,Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies,Contributes to team effort by accomplishing related results as needed,Fresh Graduate akan dipertimbangkan,10
120,Software Developer,Ako Media Asia PT,Mobile Developer,akomedia.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Grogol,Full Time,Karyawan Kontrak,Junior,S1,-,Max 35,"Candidate must possess at least a Diploma, Bachelor's Degree, Master's Degree / Post Graduate Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication) or equivalent",At least 2 year(s) of working experience in the related field is required for this position,Proactive and passionate about digital media initiative,"Self motivated, driven, and fast leaner",Ability to work independently and among teams,Applicants must be willing to work in Jakarta Barat,,,,8
121,Software Developer,Fresh Grow International PT,Web - Mobile Developer,fg.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta Pusat,Full Time,Karyawan Kontrak,Junior,S1,-,Max 30,Mampu untuk membangun aplikasi web menggunakan framework CodeIgniter,"Kemampuan yang memadai dalam teknologi web dasar: HTML, Javascript/jQuery, CSS3/Bootstrap, PHP/Code Igniter, MySQL",Memiliki pengalaman coding program selama min 3 tahun,Memiliki kemampuan pemecahan masalah yang baik,"Memiliki kemampuan berkomunikasi yang baik, dapat bekerja dalam tim dengan baik",Memiliki kemampuan untuk bekerja di bawah tekanan dan deadline yang ketat,Memiliki portofolio website yang serupa,,,9
122,Software DEveloper,Wahana Tri Optima Pantarai PT,Back End Developer - Programmer,wahanatri.jpg,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Junior,S1,-,Max 29,Candidate must possess at least a Bachelor's Degree in an IT /Computer Science/Software Engineering,"Minimum 3 years in software development, preferably in a service provider environment","Excellent PHP Skill, PHP Framework Laravel, Codeigniter, Zend, Symphony",Familiar with version control system for software development Git and SSH or Bitbucket,Excellent communication skill in English â€“ written and verbal,"Understand MVC and OOP, Database MYSQL, ManggoDB",Have skill and experience in customized e-commerce sites (Magento),"Understand Software Security, API development experience",Have Java and mobile development skill will be a plus,11
123,Software Developer,Mavenlab Pte Ltd,Developers (Java or PHP),mavenlab.png,Gaji dapat di negosiasikan dan informasi lebih lanjut pada saat wawancara,DKI Jakarta,Jakarta,Full Time,Karyawan Tetap,Middle,S1,-,Max 35,"Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, Bachelors Degree, Post Graduate Diploma, Professional Degree, Computer Science/Information Technology, Engineering (Computer/Telecommunication), Science & Technology or equivalent",Required skill(s): Java and or PHP,At least 3 year(s) of working experience of software programming experience in Java and or PHP,Wide range of exposure to advanced technology concepts and developments,Applicants must be willing to work in Next To Singapore Press Holdings,Analytical and adept to problem solving,Good communication and Interpersonal skills,"Self motivated, driven and strong initiative",,11
