142,Software Developer,SenseHealth Indonesia,142,4,2,3,1,2,0,5,13
143,Software Developer,Pancaran Group,143,4,2,3,3,2,0,3,13
144,Software Developer,Paybill Indonesia,144,4,2,3,1,2,0,5,13
145,Software Developer,Geekseat,145,4,2,3,2,2,0,3,12
146,Software Developer,PT Tricada Intronik ,146,4,2,3,1,2,0,5,13
147,Software Developer,Geekseat,147,4,2,3,2,2,0,3,12
148,Software Developer,PT Jasamedika Saranatama,148,4,2,3,3,2,0,2,12
149,Software Developer,PT Mogens Prima Solusindo,149,4,2,1,2,2,0,5,12
150,Software Developer,PT Ezy Informatika,150,4,1,3,1,1,0,3,9
151,Software Developer,PT Vox Teneo Indonesia,151,4,1,3,2,2,0,3,11
152,Software Developer,Octagon Studio,152,4,2,1,2,2,0,3,10
153,Software Developer,Zasira,153,4,2,1,1,2,0,5,11
154,Software Developer,PT Ezy Informatika,154,4,1,3,1,2,0,3,10
155,Software Developer,"Besure, LLC",155,4,2,3,1,2,0,2,10
156,Software Developer,Collaborative Excellence Indonesia,156,1,2,3,1,2,0,5,13
157,Software Developer,PT Genesys Integrated Indonesia,157,1,2,3,1,2,0,3,11
158,Software Developer,CV. Indosoft,158,1,2,1,1,2,0,4,10
159,Software Developer,PT Genesys Integrated Indonesia,159,1,2,3,1,2,0,3,11
160,Software Developer,PT Concrete Technology Indonesia,160,1,1,3,1,2,0,5,12
161,Software Developer,PT Sunlight Information Technology,161,1,2,1,1,2,0,5,11
162,Software Developer,PT Genesys Integrated Indonesia,162,1,2,3,3,2,0,2,12
163,Software Developer,PT Andromedia,163,1,2,3,2,1,0,2,10
164,Software Developer,PT Rooang Global Creation,164,1,2,3,2,2,2,3,14
165,Software Developer,Collaborative Excellence Indonesia,165,1,2,1,1,2,0,5,11
166,Software Developer,PT Karunia Selaras Abadi,166,1,2,3,1,1,0,3,10
167,Software Developer,Unitedtronik Perkasa Sejahtera,167,2,2,1,1,2,1,5,12
168,Software Developer,PT Pura Barutama (PURA GROUP ),168,2,2,3,1,2,0,3,11
169,Software Developer,Impact360 Solutions Sdn Bhd,169,2,2,3,2,1,0,3,11
170,Software Developer,PT Rect Media Computindo,170,2,2,3,2,2,0,3,12
171,Software Developer,PT Rect Media Computindo,171,2,2,3,2,2,0,3,12
172,Software Developer,PT Semis,172,2,2,3,3,2,0,2,12
173,System Analyst,"AIVON MEDIATAMA, PT",173,5,1,1,1,1,0,5,9
174,System Analyst,Kemana Teknologi Solusi PT,174,5,2,1,2,1,0,5,11
175,System Analyst,Prima Triniti Indonesia PT,175,5,2,3,2,2,0,3,12
176,System Analyst,ABC President Indonesia PT,176,5,2,3,3,2,0,2,12
177,System Analyst,Altama Surya Anugerah PT,177,5,2,3,1,2,0,3,11
178,System Analyst,Solusi Integrasi Utama PT,178,5,1,3,1,2,0,5,12
179,System Analyst,Lawencon International PT,179,5,2,3,1,1,0,3,10
180,System Analyst,Mutiara Ekanatha Asia PT,180,5,2,1,2,2,0,3,10
181,System Analyst,PT Hexaon Business Mitrasindo,181,5,2,1,1,2,0,5,11
182,System Analyst,PT Elixer Reka Digita,182,5,1,1,1,2,0,3,8
183,System Analyst,PT Dinamika Maju Bersama,183,5,1,3,3,2,0,2,11
184,System Analyst,ATI Business Group,184,5,2,3,1,2,0,5,13
185,System Analyst,PT Indonesia Data Pool Services,185,5,2,1,1,2,0,3,9
186,System Analyst,PT Kwadran Lima Indonesia,186,3,2,3,3,2,1,3,14
187,System Analyst,PT Synergy First Logistics,187,3,2,3,2,1,0,3,11
188,System Analyst,Jonas Photo,188,4,2,3,2,2,0,2,11
189,System Analyst,PT Multimedia Solusi Prima,189,4,2,3,1,2,0,2,10
190,System Analyst,PT Inzpire Technology,190,4,2,1,1,1,0,5,10
191,System Analyst,PT Reeracoen Indonesia,191,4,2,3,3,2,0,2,12
192,System Analyst,PT San Teknologi Informasi,192,4,2,3,3,2,2,3,15
193,System Analyst,PT San Teknologi Informasi,193,4,2,3,2,2,2,3,14
194,System Analyst,Jonas Photo,194,4,2,3,2,2,0,5,14
195,System Analyst,PT Collexe Indonesia,195,1,2,3,1,2,0,5,13
196,System Analyst,PT Sunlight Information Technology,196,1,2,1,1,2,0,3,9
197,System Analyst,PT Artha Adipersada,197,1,2,3,2,2,0,3,12
198,System Analyst,PT Semis,198,2,2,3,1,2,0,5,13
199,IT Consultant,PT Metrocom Global Solusi,199,5,2,3,1,2,0,5,13
200,IT Consultant,PT Monroe Consulting Group,200,5,2,3,3,2,0,3,13
201,IT Consultant,PDA Consultant,201,5,2,3,2,2,2,5,16
202,IT Consultant,PT Arisma Data Setia,202,5,2,3,3,2,0,2,12
203,IT Consultant,PT Care Technologies,203,5,2,1,1,2,0,5,11
204,IT Consultant,"KIDDYCUTS PRATAMA INDONESIA, PT",204,5,1,3,1,2,0,2,9
205,IT Consultant,"VALUE QUEST, PT",205,5,1,3,1,2,3,2,12
206,IT Consultant,PT Karlin Mastrindo,206,5,2,3,2,2,0,2,11
207,IT Consultant,PT Sterling Tulus Cemerlang (STEM),207,5,2,1,2,2,2,3,12
208,IT Consultant,PDA Consultant,208,5,2,3,2,2,2,5,16
209,IT Consultant,PT Cipta Lobu Abadi,209,5,1,3,1,2,0,5,12
210,IT Consultant,Genie Technologies Inc,210,5,2,3,1,2,0,2,10
211,IT Consultant,PT Kwadran Lima Indonesia,211,3,2,1,1,2,0,5,11
212,IT Consultant,PT Anabatic Technologies Tbk,212,3,2,3,2,2,2,2,13
213,IT Consultant,PT Anabatic Technologies Tbk,213,3,2,3,1,2,2,2,12
214,IT Consultant,PT Minova Infotech Solutions,214,3,1,3,1,2,2,4,13
215,IT Consultant,PT Eagle Indo Pharma,215,3,2,3,3,2,0,3,13
216,IT Consultant,PT Aero System Indonesia,216,3,2,3,2,2,0,3,12
217,IT Consultant,PT Sigma Cipta Caraka,217,3,2,3,3,3,0,2,13
218,IT Consultant,PT Transforma Rekayasa & Solusi,218,4,2,3,2,2,0,2,11
219,IT Consultant,PT San Teknologi Informasi,219,4,2,3,1,2,2,5,15
220,IT Support,Tsani Hutani Abadi,220,5,1,3,1,2,0,3,10
221,IT Support,Supranusa Sindata PT,221,5,1,3,1,1,0,4,10
222,IT Support,Dataprima Sejahtera PT,222,5,2,1,1,1,0,3,8
223,IT Support,Verena Multi Finance Tbk PT,223,5,2,3,1,2,0,3,11
224,IT Support,Gemilang Sukses Garmindo PT,224,5,1,3,1,2,0,1,8
225,IT Support,Trimitra Sukses Indonesia PT,225,5,2,3,1,2,0,2,10
226,IT Support,Indocahaya Wira Nusantara PT,226,5,2,3,1,1,0,5,12
227,IT Support,Cipta Karya Komputer PT,227,5,1,3,1,1,0,2,8
228,IT Support,Solusi Prima Artha PT,228,5,2,3,2,1,0,3,11
229,IT Support,Digital Artha Media PT,229,5,1,3,1,2,0,5,12
230,IT Support,Trinajaya Tirta PT,230,5,1,3,1,1,1,3,10
231,IT Support,Sumber Data Indonesia PT,231,5,2,3,1,2,0,4,12
232,IT Support,Suma Harmoni PT,232,5,2,3,1,1,0,5,12
233,IT Support,PT Three Phase Engineering Solusi,233,3,1,3,2,2,0,3,11
234,IT Support,PT Citra Usaha Lamindo,234,3,2,3,1,2,0,5,13
235,IT Support,Nawa Data Solutions PT,235,3,2,3,2,1,0,3,11
236,IT Support,PT Synergy First Logistics,236,3,1,3,1,2,0,2,9
237,IT Support,PT Kie Indonesia (KUMON),237,3,1,1,1,2,0,4,9
238,IT Support,PT Net Solusi Integrasi,238,3,1,3,1,1,0,2,8
239,IT Support,PT Kwadran Lima Indonesia,239,3,2,3,1,2,2,5,15
240,IT Support,PT Sriwijaya Air,240,3,2,3,1,1,1,4,12
241,IT Support,PT Bukit Muria Jaya Estate,241,4,2,3,1,2,0,3,11
242,IT Support,PT Toyo Seal Indonesia,242,4,1,1,1,2,2,4,11
